Field 0,Field 1,Field 2
3.2622950401,0.0293294012,0.0535973788
3.263088955,0.0296892013,0.0539571788
3.2638828732,0.0300008121,0.0542687896
3.2646767948,0.030258153,0.0545261305
3.2654707201,0.0304391859,0.0547071634
3.2662646494,0.0305234176,0.0547913952
3.2670585827,0.0305109485,0.054778926
3.2678525202,0.0304626166,0.0547305941
3.2686464622,0.0303864539,0.0546544314
3.2694404089,0.0302878686,0.0545558461
3.2702343602,0.0301711427,0.0544391203
3.2710283165,0.0300415923,0.0543095699
3.2718222781,0.0299027697,0.0541707472
3.2726162451,0.0297556174,0.0540235949
3.2734102175,0.0295937238,0.0538617014
3.2742041953,0.0294187909,0.0536867685
3.2749981784,0.0292381237,0.0535061012
3.2757921671,0.0290544546,0.0533224321
3.2765861613,0.0288661376,0.0531341151
3.277380161,0.0286692739,0.0529372514
3.2781741661,0.0284451412,0.0527131188
3.278968177,0.0282048889,0.0524728664
3.2797621937,0.0279621593,0.0522301368
3.280556214,0.0277205309,0.0519885084
3.2813502332,0.0274838719,0.0517518494
3.2821442498,0.0272555952,0.0515235728
3.2829382587,0.0270345905,0.051302568
3.2837322602,0.0268195691,0.0510875466
3.2845192018,0.0266118457,0.0508798232
3.2852987126,0.0264119281,0.0506799056
3.2860712196,0.0262209983,0.0504889758
3.2868371312,0.026040237,0.0503082145
3.2875968545,0.025866473,0.0501344505
3.2883508432,0.0256994018,0.0499673793
3.2890995727,0.0255389535,0.049806931
3.289843486,0.0253832001,0.0496511776
3.2905830184,0.0252310964,0.0494990739
3.2913186036,0.0250819202,0.0493498977
3.2920506636,0.0249354446,0.0492034221
3.2927796016,0.0247915433,0.0490595209
3.2935057763,0.0246503592,0.0489183367
3.2942295234,0.0245129308,0.0487809083
3.2949511726,0.0243808188,0.0486487963
3.295670799,0.0242552486,0.0485232261
3.296388661,0.0241361979,0.0484041754
3.2971051843,0.0240230861,0.0482910637
3.2978207639,0.0239155086,0.0481834861
3.2985358144,0.0238128817,0.0480808593
3.2992505878,0.0237147137,0.0479826912
3.2999652607,0.0236206182,0.0478885957
3.3006799764,0.0235303721,0.0477983496
3.3013948577,0.0234438962,0.0477118737
3.3021100067,0.0233582988,0.0476262763
3.3028254948,0.0232647369,0.0475327144
3.3035413933,0.0231646913,0.0474326689
3.3042577723,0.0230628542,0.0473308318
3.3049746951,0.022961284,0.0472292616
3.3056922135,0.0228603105,0.047128288
3.3064103716,0.0227598921,0.0470278697
3.3071292102,0.0226601115,0.046928089
3.307848769,0.0225611106,0.0468290881
3.3085690878,0.0224630408,0.0467310183
3.3092899788,0.0223660661,0.0466340436
3.3100113541,0.0222703259,0.0465383034
3.3107333291,0.0221759235,0.046443901
3.3114560334,0.0220829526,0.0463509302
3.3121795979,0.0219914921,0.0462594696
3.312904107,0.021901624,0.0461696015
3.3136296171,0.0218134093,0.0460813868
3.3143561664,0.0217268894,0.0459948669
3.3150837772,0.021642087,0.0459100645
3.3158124629,0.0215590204,0.045826998
3.3165422366,0.0214776821,0.0457456596
3.3172730833,0.0213980379,0.0456660154
3.3180050037,0.0213203228,0.0455883003
3.3187380012,0.0212450749,0.0455130525
3.3194682604,0.0211725281,0.0454405056
3.3201958045,0.0211024857,0.0453704632
3.320920882,0.0210345472,0.0453025247
3.3216437373,0.0209683346,0.0452363122
3.3223645439,0.020903399,0.0451713766
3.323083316,0.0208397111,0.0451076886
3.3238001491,0.0207773485,0.045045326
3.324515325,0.020715829,0.0449838065
3.3252292433,0.0206555821,0.0449235596
3.325942285,0.0205967742,0.0448647517
3.3266547661,0.0205394308,0.0448074084
3.3273668673,0.0204835572,0.0447515347
3.3280786721,0.0204291399,0.0446971174
3.3287903317,0.0203761421,0.0446441197
3.3295019862,0.0203245155,0.044592493
3.3302137708,0.0202742014,0.0445421789
3.3309256724,0.0202251062,0.0444930837
3.3316378335,0.0201770024,0.0444449799
3.3323503844,0.0201307932,0.0443987707
3.3330634247,0.0200867798,0.0443547573
3.333776995,0.0200441699,0.0443121474
3.3344911207,0.020002637,0.0442706145
3.335205831,0.0199620431,0.0442300206
3.3359208648,0.0199221065,0.044190084
3.3366362149,0.0198823778,0.0441503553
3.3373520021,0.0198430623,0.0441110398
3.3380683363,0.019804383,0.0440723605
3.3387853023,0.0197663853,0.0440343628
3.3395029674,0.0197290694,0.0439970469
3.3402213836,0.0196923806,0.0439603581
3.3409405858,0.0196561583,0.0439241358
3.341660607,0.0196203405,0.043888318
3.3423814779,0.0195848374,0.0438528149
3.3431020817,0.0195496103,0.0438175879
3.3438193497,0.0195147143,0.0437826919
3.3445334997,0.0194800294,0.043748007
3.3452447491,0.0194454237,0.0437134012
3.3459533233,0.0194108101,0.0436787876
3.3466594595,0.0193761164,0.043644094
3.3473634086,0.0193412718,0.0436092493
3.3480654308,0.0193062448,0.0435742223
3.3487657966,0.0192711916,0.0435391691
3.3494646301,0.0192363121,0.0435042896
3.3501619935,0.0192015328,0.0434695103
3.3508581515,0.019166603,0.0434345805
3.3515534923,0.0191312681,0.0433992456
3.3522483204,0.0190954036,0.0433633811
3.3529428604,0.0190588999,0.0433268774
3.3536372837,0.0190216494,0.0432896269
3.354331713,0.0189835659,0.0432515434
3.3550262074,0.0189447068,0.0432126843
3.3557208221,0.0189050364,0.043173014
3.3564156407,0.018864437,0.0431324146
3.3571107265,0.0188227512,0.0430907287
3.3578061306,0.0187797657,0.0430477433
3.3585018968,0.0187354555,0.043003433
3.3591980643,0.0186909845,0.042958962
3.3598946691,0.018646771,0.0429147485
3.3605917435,0.0186029384,0.0428709159
3.3612893153,0.0185592692,0.0428272467
3.3619874119,0.0185157856,0.0427837632
3.3626860583,0.0184727923,0.0427407698
3.3633852804,0.0184302855,0.042698263
3.3640851046,0.0183882525,0.04265623
3.3647855543,0.0183466671,0.0426146446
3.3654864041,0.0183055259,0.0425735034
3.366187628,0.0182648109,0.0425327885
3.3668892918,0.0182245004,0.042492478
3.3675914631,0.0181845737,0.0424525513
3.3682942064,0.0181450118,0.0424129893
3.3689975773,0.0181057968,0.0423737744
3.3697016175,0.0180669128,0.0423348903
3.37040636,0.0180283443,0.0422963219
3.3711118367,0.0179900761,0.0422580536
3.3718180636,0.0179520943,0.0422200718
3.3725250549,0.017914387,0.0421823645
3.3732328267,0.0178769457,0.0421449232
3.3739413975,0.017839761,0.0421077385
3.374650787,0.0178028225,0.0420708
3.3753610158,0.0177661185,0.0420340961
3.3760721034,0.0177296368,0.0419976143
3.3767840676,0.0176933642,0.0419613417
3.3774969226,0.0176572872,0.0419252647
3.3782106658,0.0176214309,0.0418894085
3.3789252767,0.0175858645,0.041853842
3.3796407533,0.0175505774,0.0418185549
3.380357103,0.0175155421,0.0417835196
3.3810743351,0.0174807269,0.0417487044
3.3817920783,0.0174461163,0.0417140939
3.3825100726,0.0174116925,0.0416796701
3.3832283177,0.0173774284,0.0416454059
3.3839468159,0.0173432978,0.0416112754
3.384665694,0.0173092727,0.0415772503
3.3853850493,0.0172753314,0.041543309
3.3861047095,0.0172414734,0.0415094509
3.3868247496,0.0172076884,0.0414756659
3.3875453173,0.0171739629,0.0414419405
3.388266539,0.0171402849,0.0414082625
3.3889885051,0.0171066433,0.0413746209
3.389711282,0.0170730029,0.0413409804
3.3904349144,0.0170393462,0.0413073237
3.3911594072,0.0170056742,0.0412736518
3.39188476,0.0169719877,0.0412399653
3.3926109674,0.0169382869,0.0412062644
3.3933380301,0.0169045713,0.0411725488
3.3940659551,0.0168708114,0.0411387889
3.3947947559,0.0168361824,0.0411041599
3.3955244499,0.0168006135,0.041068591
3.3962550587,0.0167644834,0.0410324609
3.3969866085,0.0167279727,0.0409959502
3.3977191302,0.0166911743,0.0409591518
3.3984526596,0.0166541404,0.0409221179
3.3991872366,0.0166169071,0.0408848847
3.399922905,0.0165794864,0.0408474639
3.4006597109,0.0165413485,0.040809326
3.4013976976,0.0165024634,0.0407704409
3.4021369077,0.0164630089,0.0407309864
3.4028773833,0.0164230989,0.0406910765
3.4036191659,0.0163828066,0.0406507841
3.4043623046,0.0163421807,0.0406101582
3.4051068659,0.0163012475,0.040569225
3.4058512981,0.0162600691,0.0405280466
3.4065930887,0.0162187942,0.0404867717
3.4073326154,0.0161774274,0.040445405
3.4080702597,0.0161359694,0.040403947
3.4088061594,0.0160944322,0.0403624098
3.4095405787,0.016052819,0.0403207965
3.4102738545,0.0160111271,0.0402791046
3.4110062622,0.0159693553,0.0402373329
3.4117380303,0.0159275034,0.040195481
3.4124693493,0.0158855718,0.0401535493
3.4132003808,0.0158435613,0.0401115388
3.4139312486,0.0158014669,0.0400694444
3.4146619961,0.0157592534,0.0400272309
3.4153925018,0.0157169341,0.0399849117
3.4161228678,0.015674514,0.0399424915
3.4168532088,0.0156319968,0.0398999743
3.4175836512,0.0155893851,0.0398573626
3.4183143183,0.0155466809,0.0398146585
3.4190453241,0.0155038864,0.0397718639
3.4197767595,0.015461004,0.0397289816
3.420508692,0.0154180374,0.0396860149
3.4212409723,0.0153750024,0.0396429799
3.4219709396,0.0153320639,0.0396000414
3.4226964169,0.0152893563,0.0395573338
3.4234176797,0.0152468693,0.0395148468
3.4241350159,0.0152046025,0.03947258
3.4248487242,0.0151625736,0.0394305512
3.4255591133,0.015120766,0.0393887436
3.426266507,0.0150791611,0.0393471386
3.4269712507,0.0150377395,0.039305717
3.4276737159,0.0149964809,0.0392644584
3.4283742895,0.0149553641,0.0392233417
3.4290732376,0.0149143756,0.0391823531
3.4297707393,0.0148735069,0.0391414844
3.4304670313,0.0148327462,0.0391007237
3.4311623682,0.0147920808,0.0390600583
3.4318569351,0.0147515023,0.0390194798
3.4325508734,0.0147110047,0.0389789822
3.4332442986,0.0146705836,0.0389385611
3.4339373102,0.0146302356,0.0388982131
3.4346299981,0.014589958,0.0388579356
3.4353224443,0.0145497485,0.038817726
3.4360147209,0.0145096054,0.0387775829
3.4367068929,0.0144695274,0.0387375049
3.4373989686,0.0144295167,0.0386974942
3.4380910062,0.0143895724,0.0386575499
3.4387830805,0.0143496928,0.0386176703
3.4394752594,0.0143098767,0.0385778542
3.4401675114,0.0142701286,0.0385381061
3.440859857,0.01423045,0.0384984275
3.4415523793,0.0141908388,0.0384588163
3.4422451572,0.0141512931,0.0384192707
3.4429382616,0.0141118118,0.0383797894
3.4436317554,0.0140723941,0.0383403716
3.4443255733,0.0140330463,0.0383010238
3.4450196709,0.0139937738,0.0382617514
3.4457141514,0.0139545736,0.0382225511
3.4464091031,0.0139154434,0.0381834209
3.4471045966,0.0138763824,0.03814436
3.447800686,0.0138373915,0.038105369
3.4484974136,0.0137984718,0.0380664493
3.4491948109,0.0137596248,0.0380276024
3.4498928815,0.0137208537,0.0379888312
3.4505916316,0.013682161,0.0379501385
3.4512910728,0.0136435491,0.0379115266
3.4519912185,0.0136050202,0.0378729977
3.4526920709,0.0135665768,0.0378345544
3.4533936402,0.0135282182,0.0377961957
3.4540959413,0.0134899437,0.0377579212
3.4547989915,0.013451755,0.0377197325
3.455502808,0.0134136532,0.0376816307
3.4562074069,0.0133756398,0.0376436173
3.4569128035,0.0133377159,0.0376056934
3.457619015,0.0132998826,0.0375678601
3.4583260609,0.0132621413,0.0375301188
3.4590339647,0.0132244921,0.0374924696
3.4597427525,0.0131869311,0.0374549087
3.460452452,0.0131494494,0.037417427
3.4611630938,0.0131120405,0.0373800181
3.4618747118,0.0130746995,0.037342677
3.4625873416,0.0130374225,0.0373054001
3.4633010198,0.013000207,0.0372681845
3.4640157847,0.012963051,0.0372310285
3.4647316755,0.0129259532,0.0371939308
3.465448733,0.0128889132,0.0371568907
3.4661670024,0.0128519307,0.0371199082
3.4668865591,0.0128150043,0.0370829818
3.4676075021,0.012778132,0.0370461095
3.4683299496,0.0127413109,0.0370092884
3.4690540375,0.0127045378,0.0369725153
3.4697799046,0.0126678096,0.0369357871
3.4705076682,0.0126311244,0.0368991019
3.4712374162,0.0125944823,0.0368624598
3.4719691949,0.0125578855,0.036825863
3.472703043,0.0125213367,0.0367893142
3.4734390016,0.0124848386,0.0367528162
3.474177125,0.0124483935,0.036716371
3.4749174916,0.0124120024,0.0366799799
3.475660191,0.0123756661,0.0366436436
3.4764052656,0.0123393876,0.0366073651
3.4771527103,0.0123031723,0.0365711498
3.477902456,0.0122670286,0.0365350062
3.4786543759,0.0122309677,0.0364989452
3.4794083167,0.0121950018,0.0364629793
3.4801641606,0.0121591411,0.0364271186
3.4809218451,0.0121233932,0.0363913707
3.4816813384,0.012087764,0.0363557415
3.4824426406,0.0120522578,0.0363202353
3.483204912,0.0120169175,0.0362848951
3.4839668142,0.011981808,0.0362497856
3.4847285243,0.0119469232,0.0362149007
3.4854901965,0.0119122579,0.0361802354
3.4862519623,0.011877808,0.0361457856
3.4870139272,0.0118435708,0.0361115483
3.4877761795,0.0118095439,0.0360775214
3.4885387915,0.0117757257,0.0360437032
3.4893018206,0.0117421152,0.0360100927
3.4900653187,0.0117087113,0.0359766889
3.4908293364,0.0116755132,0.0359434908
3.4915939267,0.0116425195,0.0359104971
3.4923591322,0.0116097293,0.0358777068
3.4931249928,0.0115771415,0.035845119
3.4938915283,0.0115447558,0.0358127333
3.4946586192,0.0115125774,0.035780555
3.4954263359,0.0114806034,0.0357485809
3.4961947342,0.0114488312,0.0357168087
3.4969638618,0.0114172587,0.0356852362
3.4977337608,0.0113858837,0.0356538612
3.4985044641,0.0113547043,0.0356226819
3.4992760041,0.0113237187,0.0355916963
3.500048407,0.011292925,0.0355609025
3.5008216932,0.0112623214,0.035530299
3.5015958919,0.0112319061,0.0354998836
3.5023710398,0.0112016776,0.0354696552
3.5031471793,0.0111716343,0.0354396118
3.5039243555,0.0111417738,0.0354097513
3.5047026129,0.0111120934,0.035380071
3.5054819872,0.0110825907,0.0353505682
3.5062625053,0.011053263,0.0353212406
3.5070441976,0.0110241068,0.0352920843
3.5078270944,0.010995116,0.0352630935
3.5086112261,0.0109662814,0.0352342589
3.5093966318,0.0109375962,0.0352055737
3.5101833666,0.0109090543,0.0351770318
3.5109715095,0.0108806499,0.0351486275
3.5117611714,0.0108523768,0.0351203543
3.5125524939,0.0108242282,0.0350922057
3.5133456259,0.0107961973,0.0350641749
3.5141394556,0.010768322,0.0350362995
3.5149332826,0.0107406245,0.035008602
3.515727107,0.0107131047,0.0349810822
3.5165209292,0.0106857976,0.0349537751
3.5173147492,0.0106587092,0.0349266867
3.5181085674,0.0106318313,0.0348998089
3.5189023839,0.010605157,0.0348731346
3.5196961988,0.01057868,0.0348466575
3.5204900123,0.0105523945,0.034820372
3.5212838246,0.010526295,0.0347942726
3.5220776358,0.0105003765,0.034768354
3.5228714457,0.0104746339,0.0347426114
3.5236652545,0.0104490624,0.0347170399
3.524459062,0.0104236582,0.0346916357
3.5252528683,0.0103984185,0.0346663961
3.5260466699,0.0103733403,0.0346413178
3.5268404669,0.0103484206,0.0346163981
3.5276342591,0.0103236566,0.0345916342
3.5284280467,0.0102990458,0.0345670233
3.5292218297,0.0102745854,0.034542563
3.5300156081,0.0102502732,0.0345182508
3.5308093823,0.0102261069,0.0344940844
3.5316031524,0.0102020844,0.0344700619
3.5323969199,0.0101782036,0.0344461811
3.5331906864,0.0101544628,0.0344224403
3.5339844524,0.0101308601,0.0343988376
3.5347782179,0.010107394,0.0343753715
3.5355719829,0.0100842138,0.0343521913
3.5363657478,0.0100616117,0.0343295893
3.5371595126,0.0100396576,0.0343076352
3.5379532777,0.0100178536,0.0342858312
3.5387470431,0.0099961122,0.0342640897
3.5395408093,0.0099744255,0.0342424031
3.5403345763,0.0099527873,0.0342207648
3.5411283445,0.0099311921,0.0341991696
3.5419221143,0.0099096343,0.0341776118
3.5427158858,0.0098881089,0.0341560864
3.5435096594,0.0098666128,0.0341345903
3.5443034354,0.0098451399,0.0341131174
3.5450972142,0.0098236629,0.0340916404
3.5458909961,0.009802184,0.0340701616
3.5466847813,0.009780706,0.0340486835
3.5474785703,0.0097592304,0.034027208
3.5482723632,0.0097377587,0.0340057363
3.5490661603,0.0097162919,0.0339842694
3.549859962,0.0096948309,0.0339628084
3.5506537686,0.0096733765,0.033941354
3.5514475803,0.0096519297,0.0339199073
3.5522413975,0.0096304916,0.0338984691
3.5530352204,0.0096090633,0.0338770408
3.5538290493,0.009587646,0.0338556236
3.5546228845,0.0095662412,0.0338342187
3.5554167261,0.0095448501,0.0338128276
3.5562105745,0.0095234745,0.033791452
3.5570044297,0.009502116,0.0337700935
3.5577982921,0.009480776,0.0337487535
3.5585921618,0.009459456,0.0337274335
3.5593860378,0.0094381576,0.0337061351
3.5601799141,0.0094168826,0.0336848601
3.560973791,0.0093956329,0.0336636105
3.5617676685,0.0093744105,0.0336423881
3.562561547,0.0093532161,0.0336211936
3.5633554266,0.009332039,0.0336000165
3.5641493076,0.009310882,0.0335788595
3.5649431901,0.0092897485,0.033557726
3.5657370743,0.009268642,0.0335366195
3.5665309605,0.0092475659,0.0335155435
3.5673248488,0.0092265237,0.0334945012
3.5681187392,0.0092055186,0.0334734962
3.5689126317,0.0091845543,0.0334525318
3.569706526,0.0091636341,0.0334316116
3.5705004222,0.0091427615,0.033410739
3.5712943206,0.0091219402,0.0333899178
3.5720882217,0.0091011736,0.0333691511
3.5728821255,0.0090804587,0.0333484362
3.5736760325,0.0090597927,0.0333277703
3.5744699427,0.0090391789,0.0333071565
3.5752638564,0.0090186215,0.033286599
3.5760577738,0.0089981251,0.0332661026
3.5768516951,0.0089776949,0.0332456724
3.5776456207,0.0089573358,0.0332253134
3.5784395506,0.0089370532,0.0332050308
3.5792334848,0.0089168521,0.0331848296
3.5800274234,0.0088967374,0.033164715
3.5808213664,0.0088767038,0.0331446814
3.5816153138,0.0088566941,0.0331246717
3.5824092656,0.0088367331,0.0331047106
3.583203222,0.0088168478,0.0330848254
3.5839971835,0.0087970616,0.0330650392
3.5847911503,0.0087773946,0.0330453722
3.5855851226,0.0087578645,0.033025842
3.5863791007,0.0087384864,0.0330064639
3.5871730849,0.0087192737,0.0329872512
3.5879670753,0.0087002385,0.032968216
3.5887610721,0.0086813913,0.0329493689
3.5895550754,0.0086627023,0.0329306798
3.5903490851,0.008644148,0.0329121256
3.5911431013,0.0086257313,0.0328937088
3.5919371243,0.0086074546,0.0328754321
3.5927311542,0.0085893206,0.0328572981
3.593525191,0.0085713318,0.0328393094
3.594319235,0.0085534907,0.0328214683
3.5951132861,0.0085357996,0.0328037771
3.5959073442,0.0085182606,0.0327862382
3.5967013985,0.0085008763,0.0327688538
3.5974954457,0.0084836486,0.0327516261
3.5982894857,0.0084665794,0.0327345569
3.5990835185,0.0084496705,0.032717648
3.5998775442,0.0084329236,0.0327009012
3.6006715627,0.0084163403,0.0326843178
3.6014655742,0.0083999219,0.0326678994
3.6022595787,0.0083836699,0.0326516474
3.6030535761,0.0083675876,0.0326355652
3.6038475666,0.0083516763,0.0326196538
3.6046415503,0.0083359262,0.0326039038
3.6054355272,0.0083203336,0.0325883111
3.6062294973,0.008304878,0.0325728556
3.6070234608,0.0082895442,0.0325575217
3.6078174178,0.0082743405,0.032542318
3.6086113684,0.0082592766,0.0325272541
3.6094053125,0.0082443631,0.0325123406
3.6101992503,0.0082296098,0.0324975873
3.610993182,0.0082150166,0.0324829941
3.6117871075,0.0082005906,0.0324685682
3.6125810271,0.008186346,0.0324543235
3.6133749407,0.0081722979,0.0324402754
3.6141688485,0.0081584616,0.0324264391
3.6149627507,0.0081448196,0.0324127971
3.6157566474,0.008131287,0.0323992645
3.6165505387,0.0081180244,0.0323860019
3.6173444247,0.0081050799,0.0323730574
3.6181383057,0.0080924795,0.032360457
3.6189321818,0.0080802481,0.0323482256
3.6197260532,0.0080684209,0.0323363984
3.62051992,0.0080571143,0.0323250918
3.6213137826,0.0080463805,0.032314358
3.6221076412,0.0080362545,0.032304232
3.6229014963,0.008026765,0.0322947425
3.6236953481,0.0080178356,0.0322858131
3.6244891971,0.008009251,0.0322772285
3.6252830427,0.0080009196,0.0322688971
3.6260768827,0.0079928197,0.0322607973
3.6268707174,0.0079849253,0.0322529029
3.6276645469,0.0079772059,0.0322451834
3.6284583716,0.0079695944,0.0322375719
3.6292521918,0.007962007,0.0322299845
3.6300460077,0.0079544058,0.0322223833
3.6308398196,0.007946756,0.0322147335
3.6316336279,0.0079390195,0.032206997
3.6324274328,0.0079311629,0.0321991404
3.6332212347,0.0079231611,0.0321911386
3.6340150338,0.007914992,0.0321829696
3.6348088305,0.0079066392,0.0321746167
3.6356026251,0.0078980918,0.0321660694
3.6363964178,0.007889345,0.0321573225
3.6371902089,0.0078803989,0.0321483764
3.6379839988,0.0078712588,0.0321392364
3.6387777877,0.0078619341,0.0321299116
3.6395715758,0.0078524371,0.0321204147
3.6403653636,0.0078427831,0.0321107606
3.6411591511,0.0078329888,0.0321009663
3.6419529388,0.0078230724,0.03209105
3.642746727,0.0078130535,0.0320810311
3.6435405158,0.0078029522,0.0320709297
3.6443343055,0.0077927884,0.0320607659
3.6451280965,0.0077825815,0.0320505591
3.645921889,0.0077723504,0.0320403279
3.6467156832,0.0077621125,0.03203009
3.6475094793,0.007751884,0.0320198616
3.6483032776,0.0077416802,0.0320096577
3.6490970783,0.0077315145,0.031999492
3.6498908817,0.0077213992,0.0319893768
3.6506846878,0.0077113454,0.0319793229
3.6514784969,0.0077013626,0.0319693401
3.6522723092,0.0076914592,0.0319594367
3.6530661247,0.0076816425,0.03194962
3.6538599435,0.0076719185,0.0319398961
3.6546537656,0.0076622923,0.0319302698
3.655447591,0.0076527679,0.0319207455
3.6562414199,0.0076433487,0.0319113262
3.6570352523,0.0076340372,0.0319020147
3.6578290884,0.0076248353,0.0318928128
3.6586229249,0.0076157443,0.0318837218
3.6594167591,0.007606765,0.0318747426
3.6602105913,0.0075978981,0.0318658756
3.6610044218,0.0075891499,0.0318571274
3.6617982508,0.007580548,0.0318485255
3.6625920786,0.0075720903,0.0318400678
3.6633859056,0.0075637725,0.03183175
3.6641797319,0.0075555903,0.0318235678
3.664973558,0.0075475394,0.0318155169
3.6657673841,0.0075396155,0.031807593
3.6665612104,0.0075318114,0.0317997889
3.6673550372,0.0075241212,0.0317920987
3.6681488647,0.0075165406,0.0317845181
3.6689426932,0.0075090654,0.0317770429
3.6697365228,0.0075016911,0.0317696686
3.6705303538,0.0074944137,0.0317623912
3.6713241865,0.0074872289,0.0317552064
3.6721180212,0.0074801324,0.03174811
3.6729118585,0.0074731201,0.0317410976
3.6737056984,0.0074661877,0.0317341652
3.6744995413,0.0074593312,0.0317273087
3.6752933874,0.0074525468,0.0317205243
3.6760872368,0.0074458306,0.0317138081
3.6768810898,0.0074391791,0.0317071566
3.6776749459,0.0074325886,0.0317005661
3.6784688051,0.0074260559,0.0316940335
3.6792626676,0.0074195779,0.0316875554
3.6800565335,0.0074131514,0.0316811289
3.680850403,0.0074067736,0.0316747511
3.6816442763,0.007400442,0.0316684195
3.6824381535,0.007394154,0.0316621316
3.6832320348,0.0073879075,0.0316558851
3.6840259204,0.0073817005,0.031649678
3.6848198104,0.0073755312,0.0316435087
3.685613705,0.0073693981,0.0316373756
3.6864076043,0.0073632999,0.0316312775
3.6872015085,0.0073572359,0.0316252134
3.6879954178,0.0073512051,0.0316191826
3.6887893323,0.0073452069,0.0316131844
3.6895832522,0.0073392412,0.0316072187
3.6903771776,0.0073333084,0.0316012859
3.6911711087,0.0073274099,0.0315953875
3.6919650456,0.0073215496,0.0315895271
3.6927589884,0.0073157366,0.0315837142
3.6935529373,0.0073099843,0.0315779618
3.6943468923,0.0073043108,0.0315722883
3.6951408536,0.0072987422,0.0315667198
3.6959348213,0.0072933175,0.031561295
3.6967287953,0.0072880975,0.031556075
3.697522776,0.0072831846,0.0315511622
3.698316763,0.0072787268,0.0315467044
3.6991107566,0.007274289,0.0315422665
3.6999047535,0.007269733,0.0315377105
3.700698749,0.0072650537,0.0315330312
3.7014927432,0.0072600945,0.031528072
3.702286736,0.0072545328,0.0315225103
3.7030807239,0.0072484328,0.0315164104
3.7038747033,0.0072418763,0.0315098538
3.7046686741,0.0072349287,0.0315029062
3.7054626363,0.0072276421,0.0314956196
3.7062565901,0.0072200579,0.0314880354
3.7070505355,0.0072122006,0.0314801781
3.7078444726,0.0072040145,0.031471992
3.7086384015,0.0071955469,0.0314635244
3.7094323226,0.0071868964,0.031454874
3.7102262361,0.0071781204,0.0314460979
3.7110201422,0.0071692557,0.0314372332
3.7118140412,0.007160328,0.0314283055
3.7126079332,0.0071513562,0.0314193337
3.7134018187,0.0071423546,0.0314103321
3.7141956979,0.0071333344,0.0314013119
3.7149895711,0.0071243033,0.0313922808
3.7157834387,0.0071152685,0.031383246
3.7165773009,0.0071062372,0.0313742147
3.717371158,0.0070972164,0.0313651939
3.7181650104,0.007088213,0.0313561905
3.7189588582,0.0070792339,0.0313472114
3.7197527018,0.0070702553,0.0313382328
3.7205465414,0.0070608683,0.0313288458
3.7213403773,0.0070509624,0.0313189399
3.7221342097,0.0070405743,0.0313085519
3.7229280388,0.0070297367,0.0312977142
3.723721865,0.0070184819,0.0312864595
3.7245156884,0.0070068425,0.03127482
3.7253095093,0.0069948513,0.0312628289
3.726103328,0.0069825416,0.0312505192
3.7268971447,0.006969947,0.0312379245
3.7276909596,0.0069571018,0.0312250794
3.728484773,0.0069440422,0.0312120197
3.7292785851,0.0069307944,0.0311987719
3.7300723961,0.0069173132,0.0311852907
3.7308662064,0.0069036116,0.0311715891
3.731660016,0.0068897213,0.0311576988
3.7324538252,0.0068757879,0.0311437655
3.7332476339,0.0068618646,0.0311298421
3.7340414424,0.0068479823,0.0311159598
3.7348352508,0.0068341689,0.0311021464
3.7356290591,0.006820449,0.0310884265
3.7364228677,0.0068067482,0.0310747257
3.737216675,0.0067929987,0.0310609762
3.7380104792,0.0067792561,0.0310472336
3.7388042803,0.0067655666,0.0310335441
3.7395980783,0.0067519731,0.0310199506
3.7403918731,0.0067386887,0.0310066662
3.7411856649,0.0067258356,0.0309938132
3.7419794536,0.0067133735,0.030981351
3.7427732394,0.0067012626,0.0309692401
3.7435670225,0.0066894648,0.0309574423
3.7443608029,0.0066779441,0.0309459216
3.7451545808,0.0066666663,0.0309346438
3.7459483564,0.0066555997,0.0309235773
3.74674213,0.0066447162,0.0309126938
3.7475359016,0.0066339912,0.0309019687
3.7483296715,0.0066234032,0.0308913807
3.7491234399,0.0066129337,0.0308809112
3.7499172071,0.0066025667,0.0308705442
3.7507109732,0.0065922897,0.0308602672
3.7515047387,0.0065820937,0.0308500712
3.7522985039,0.0065719695,0.0308399471
3.7530922688,0.0065619093,0.0308298869
3.753886034,0.0065519071,0.0308198846
3.7546797997,0.0065419584,0.0308099359
3.7554735662,0.0065320654,0.0308000429
3.756267334,0.0065222765,0.030790254
3.7570611033,0.0065125941,0.0307805716
3.7578548745,0.0065030006,0.0307709782
3.7586486479,0.0064934843,0.0307614619
3.7594424239,0.0064840357,0.0307520132
3.7602362026,0.0064746463,0.0307426238
3.7610299846,0.006465308,0.0307332855
3.76182377,0.0064560155,0.0307239931
3.7626175591,0.0064467656,0.0307147432
3.7634113523,0.0064375564,0.0307055339
3.7642051499,0.0064283867,0.0306963642
3.7649989521,0.0064192028,0.0306871804
3.7657927592,0.0064099831,0.0306779607
3.7665865715,0.0064007594,0.0306687369
3.7673803894,0.0063915512,0.0306595287
3.7681742131,0.0063823698,0.0306503473
3.7689680428,0.0063732213,0.0306411988
3.769761879,0.0063641101,0.0306320877
3.7705557218,0.0063550275,0.0306230051
3.7713495716,0.0063460115,0.030613989
3.7721434285,0.0063370608,0.0306050384
3.7729372931,0.0063281711,0.0305961486
3.7737311661,0.0063193381,0.0305873156
3.7745250487,0.0063105583,0.0305785358
3.7753189412,0.0063018287,0.0305698062
3.7761128437,0.0062931481,0.0305611257
